Name	Genes (tot)	Stat (non-dir.)	p (non-dir.)	p adj (non-dir.)	Stat (mix.dir.up)	p (mix.dir.up)	p adj (mix.dir.up)	Stat (mix.dir.dn)	p (mix.dir.dn)	p adj (mix.dir.dn)	Stat (dist.dir.up)	p (dist.dir.up)	p adj (dist.dir.up)	Stat (dist.dir.dn)	p (dist.dir.dn)	p adj (dist.dir.dn)
H+[g]	198	2.39961571819019	0.00820614570470387	0.103590492131101	-1.06252513888092	0.856001324102525	0.948141139431187	1.93499726881909	0.026495315418132	0.141947079360387	-1.84236900346299	0.967289403707732	1	1.84236900346299	0.0327105962922676	0.163138271823938
LacCer pool[c]	61	2.47408039025285	0.00667898175880187	0.0912794173702923	1.44437377893258	0.0743169312049904	0.821888493605733	1.06012269487116	0.144544392121552	0.275150575002811	0.403657813326129	0.343232182944289	1	-0.403657813326129	0.656767817055711	0.827558502342067
UDP[c]	146	0.445349719363995	0.328033521210331	0.466152211196082	-0.125943112828566	0.550111522371071	0.948141139431187	0.768546008902007	0.221081433819956	0.364818588935098	-2.3323647586846	0.990159244797008	1	2.3323647586846	0.00984075520299206	0.128963514488513
UDP[g]	102	1.49564635856258	0.0673729178408539	0.217293514623969	-0.611324961015638	0.72950776533186	0.948141139431187	1.11790706931767	0.131803342738786	0.255160468201183	-0.8037686062179	0.789234688152604	1	0.8037686062179	0.210765311847396	0.362486221865795
UDP-galactose[c]	61	0.865641032642179	0.193343523169734	0.364127875080445	0.261443356917076	0.39687531267288	0.948141139431187	-0.274366787135932	0.608098617980393	0.696220135558646	-0.347490733568641	0.635888660569821	1	0.347490733568641	0.364111339430179	0.520298509158942
UDP-galactose[g]	60	0.834857262696968	0.201899040021545	0.36522463311695	-0.068433523667828	0.527279731828275	0.948141139431187	0.0629522460987102	0.474902265470879	0.601242060560519	-0.368317215148411	0.643681641218461	1	0.368317215148411	0.356318358781539	0.513964320099409
D-galactosyl-N-acylsphingosine[c]	50	1.32379416596708	0.092785707115825	0.254147895013733	-0.200784049848766	0.579566282335293	0.948141139431187	0.495829755737606	0.310007264623648	0.441801796910172	-0.756892952700996	0.775443001104329	1	0.756892952700996	0.224556998895671	0.371704597550909
D-galactosyl-N-acylsphingosine[g]	51	1.41769721837911	0.0781395912782625	0.236638648587011	-0.200784049848766	0.579566282335293	0.948141139431187	0.694204944017605	0.243776846269231	0.376617562497101	-0.938552972435297	0.826019846243444	1	0.938552972435297	0.173980153756556	0.323193304134293
digalactosylceramide[c]	49	1.26307756562365	0.103280652786401	0.256039943884426	-0.200784049848766	0.579566282335293	0.948141139431187	0.382631237692133	0.350996602695968	0.479695357017823	-0.621119041299389	0.732739349142181	1	0.621119041299389	0.267260650857819	0.410518521346448
digalactosylceramide[g]	50	1.36021691916762	0.0868806450196993	0.254147895013733	-0.200784049848766	0.579566282335293	0.948141139431187	0.585093816198729	0.279242318303823	0.414585391799269	-0.806975435185701	0.790159682047834	1	0.806975435185701	0.209840317952166	0.362486221865795
glucosylceramide pool[c]	54	1.3105925015998	0.0949977369587321	0.254147895013733	-0.246006063836056	0.597161230766587	0.948141139431187	0.408952537896678	0.341287246102446	0.474950658414109	-0.707215699606267	0.760283778181709	1	0.707215699606267	0.239716221818291	0.379135745487089
glucosylceramide pool[r]	51	1.2925081911583	0.0980906055525709	0.254147895013733	-0.200784049848766	0.579566282335293	0.948141139431187	0.389273322892436	0.348536984159501	0.47878920762117	-0.784095185806438	0.783507869976308	1	0.784095185806438	0.216492130023692	0.365159193995658
LacCer pool[r]	49	1.26307756562365	0.103280652786401	0.256039943884426	-0.200784049848766	0.579566282335293	0.948141139431187	0.382631237692133	0.350996602695968	0.479695357017823	-0.621119041299389	0.732739349142181	1	0.621119041299389	0.267260650857819	0.410518521346448
UDP[r]	78	-0.850978697608419	0.802609406844801	0.811747274854419	-0.147722903654662	0.558719272278416	0.948141139431187	-0.353256772129476	0.638052025083468	0.722041888257937	-0.709689649307912	0.761051693884985	1	0.709689649307912	0.238948306115015	0.379045973688402
