Name	Genes (tot)	Stat (non-dir.)	p (non-dir.)	p adj (non-dir.)	Stat (mix.dir.up)	p (mix.dir.up)	p adj (mix.dir.up)	Stat (mix.dir.dn)	p (mix.dir.dn)	p adj (mix.dir.dn)	Stat (dist.dir.up)	p (dist.dir.up)	p adj (dist.dir.up)	Stat (dist.dir.dn)	p (dist.dir.dn)	p adj (dist.dir.dn)
LacCer pool[c]	63	2.39597032040413	0.00828821624995367	0.0155060999378272	0.31965173297316	0.374616176464323	0.921821201243519	0.210681920620477	0.416567741608186	0.46921288944227	0.948598209663498	0.171412500961608	1	-0.948598209663498	0.828587499038392	0.955412116238146
UDP[c]	153	4.403204344333	5.33318056857508e-06	7.92959742432873e-05	-0.046818481057325	0.518671050284684	0.921821201243519	3.32830571889332	0.000436879622156965	0.00227421655263341	-2.85114625764426	0.997821903650726	1	2.85114625764426	0.0021780963492739	0.00932291240408903
UDP[g]	106	2.98790155905648	0.00140450007334449	0.00550820686065821	0.785760669346947	0.216003856244411	0.772418853025901	0.00286796693692564	0.498855848298553	0.54622781838892	0.831353220708363	0.202887058670902	1	-0.831353220708363	0.797112941329098	0.932552528526162
UDP-galactose[c]	64	2.17496150082987	0.0148165007644501	0.023514952055939	0.524741299232632	0.299881521631543	0.896080359397016	0.340894169139511	0.366591627273161	0.429718401264182	0.821218811874812	0.205760821518559	1	-0.821218811874812	0.794239178481441	0.932552528526162
UDP-galactose[g]	62	2.18003011046518	0.014627614831147	0.0233463344056442	0.44736081065145	0.327307283342101	0.902090805308716	0.679008257967935	0.248566314790637	0.325092518186828	-0.0442235533989344	0.517636896240154	1	0.0442235533989344	0.482363103759846	0.629411440240908
D-galactosyl-N-acylsphingosine[c]	52	2.0018014821795	0.0226530432453097	0.0296272440592592	0.0180845208601543	0.492785713248847	0.921821201243519	0.30322842646341	0.380857893505431	0.44276689265549	0.073613130449837	0.470659111449868	1	-0.073613130449837	0.529340888550132	0.679721822797329
D-galactosyl-N-acylsphingosine[g]	53	1.99259724611423	0.023152783496501	0.0301412964873804	-0.137981348594159	0.554872420897776	0.921821201243519	0.30322842646341	0.380857893505431	0.44276689265549	0.0959344762415568	0.461786306384344	1	-0.0959344762415568	0.538213693615656	0.68643507199288
digalactosylceramide[c]	51	1.95313829391202	0.0254016052264921	0.0328418923408879	0.0180845208601543	0.492785713248847	0.921821201243519	0.250897643161457	0.400946623315336	0.45950272246078	0.196669601694866	0.422043049900862	1	-0.196669601694866	0.577956950099138	0.725657059568917
digalactosylceramide[g]	52	1.94304780965267	0.0260051910025887	0.0332419296752547	-0.137981348594159	0.554872420897776	0.921821201243519	0.250897643161457	0.400946623315336	0.45950272246078	0.216997174823003	0.414105273325906	1	-0.216997174823003	0.585894726674094	0.732368408342618
glucosylceramide pool[c]	56	2.16565728428582	0.0151686927315844	0.0236966671607784	0.573484624495051	0.283158303357271	0.876130969343006	-0.135370118899243	0.553840375849273	0.59490458622593	0.59334503250587	0.276475133545844	1	-0.59334503250587	0.723524866454156	0.862429429423203
glucosylceramide pool[r]	53	1.95118019612616	0.02551780696672	0.0329168057904036	0.0180845208601543	0.492785713248847	0.921821201243519	-0.0331948676831711	0.513240404567882	0.560891351220219	0.115193698488867	0.45414579665283	1	-0.115193698488867	0.54585420334717	0.694611767772863
LacCer pool[r]	51	1.95313829391202	0.0254016052264921	0.0328418923408879	0.0180845208601543	0.492785713248847	0.921821201243519	0.250897643161457	0.400946623315336	0.45950272246078	0.196669601694866	0.422043049900862	1	-0.196669601694866	0.577956950099138	0.725657059568917
UDP[r]	80	2.12250433108342	0.0168977046890207	0.0236966671607784	0.124779324224373	0.450349128162555	0.921821201243519	-0.0725595823162988	0.528921704730349	0.5703067999478	-0.0411045773023312	0.516393737235083	1	0.0411045773023312	0.483606262764917	0.629579581710087
UDP-galactose[r]	53	2.10623591281547	0.0175919325310255	0.0238928891346861	0.280585024665824	0.389514351693827	0.921821201243519	0.30322842646341	0.380857893505431	0.44276689265549	0.319906638279406	0.374519552747319	1	-0.319906638279406	0.625480447252681	0.771607975322631
UDP-N-acetylglucosamine[g]	32	1.7813349650898	0.0374288728406534	0.0449736756305949	0.615706916528008	0.269043985794757	0.859194585935801	-0.0641294513626772	0.525566424345589	0.568691442442665	0.554763923618013	0.289528073109639	1	-0.554763923618013	0.710471926890361	0.850772174741695
