Name	Genes (tot)	Stat (non-dir.)	p (non-dir.)	p adj (non-dir.)	Stat (mix.dir.up)	p (mix.dir.up)	p adj (mix.dir.up)	Stat (mix.dir.dn)	p (mix.dir.dn)	p adj (mix.dir.dn)	Stat (dist.dir.up)	p (dist.dir.up)	p adj (dist.dir.up)	Stat (dist.dir.dn)	p (dist.dir.dn)	p adj (dist.dir.dn)
H+[g]	197	6.01845390299367	8.80454216389058e-10	1.12698139697799e-07	1.18811590625764	0.117393874234334	0.279561226083623	3.95673541752118	3.79905031844692e-05	0.009536266405482	-4.32730879136414	0.999992452885991	0.999992452885991	4.32730879136414	7.54711400868747e-06	0.00386412237244798
LacCer pool[c]	62	2.72382895526276	0.00322649583893259	0.0164604300201805	1.91558602353316	0.0277089049843793	0.150538998660109	-0.546820809257009	0.707749077354966	0.767855156111226	-0.0719558054218791	0.52868146060048	0.999992452885991	0.0719558054218791	0.47131853939952	0.864928645779763
UDP[c]	146	4.26499048261827	9.99553615851996e-06	0.000269353395429591	0.0585360648963723	0.4766608180496	0.684730828044441	1.06522149411384	0.143387854553971	0.400603238892721	-1.9471269517201	0.974240241729252	0.999992452885991	1.9471269517201	0.0257597582707484	0.269163188461698
UDP[g]	104	4.05142638549517	2.5453171397512e-05	0.000543000989813589	1.10596322937675	0.134371217570495	0.308511495049746	1.62930220302481	0.0516245300133561	0.353140795492617	-2.76637385006886	0.997165824450408	0.999992452885991	2.76637385006886	0.00283417554959161	0.119437195835326
UDP-galactose[c]	63	2.33519057629201	0.00976673360866559	0.0277759292857865	0.523355546711474	0.300363426459214	0.510917190521985	-0.638504287509666	0.738427268016971	0.796068215098465	-1.61219321906689	0.94654004980017	0.999992452885991	1.61219321906689	0.0534599501998298	0.323395002380661
UDP-galactose[g]	61	2.27311794116408	0.011509536769059	0.0291731459759024	-0.0673073732600074	0.526831496405259	0.741712713450412	-0.208649249210406	0.58263896935069	0.676790471895136	-2.16961298984437	0.984981911753358	0.999992452885991	2.16961298984437	0.015018088246642	0.217719037776327
D-galactosyl-N-acylsphingosine[c]	51	2.27728488274957	0.0113846095439171	0.0291731459759024	0.474684076907921	0.317506084509941	0.522710981572636	0.230512443314928	0.408846797723135	0.587639651213287	-1.96530047588037	0.97531026472322	0.999992452885991	1.96530047588037	0.0246897352767798	0.263357176285651
D-galactosyl-N-acylsphingosine[g]	52	2.34808037531084	0.00943522437747178	0.0277006602897232	0.646134230180915	0.259096214436029	0.470415821954776	0.230512443314928	0.408846797723135	0.587639651213287	-1.77387372700845	0.961957980280815	0.999992452885991	1.77387372700845	0.0380420197191854	0.323395002380661
digalactosylceramide[c]	50	2.17057777044532	0.0149815519808681	0.0316965066702664	0.474684076907921	0.317506084509941	0.522710981572636	-0.014019728660175	0.505592879305693	0.621052791647137	-1.73261989749154	0.958418374846824	0.999992452885991	1.73261989749154	0.0415816251531764	0.323395002380661
digalactosylceramide[g]	51	2.24463881206814	0.0123956645157218	0.0291731459759024	0.646134230180915	0.259096214436029	0.470415821954776	-0.014019728660175	0.505592879305693	0.621052791647137	-1.53683689573495	0.937833372102025	0.999992452885991	1.53683689573495	0.0621666278979746	0.323395002380661
glucosylceramide pool[c]	55	2.33695587849851	0.00972073918519701	0.0277759292857865	0.478664029789429	0.316088829568864	0.522710981572636	0.0664898856701052	0.473493904978698	0.597420704800284	-2.04727363541918	0.979684387493932	0.999992452885991	2.04727363541918	0.0203156125060675	0.235557459696675
glucosylceramide pool[r]	52	2.28778632220318	0.011074983877318	0.0291731459759024	0.474684076907921	0.317506084509941	0.522710981572636	0.172010021921705	0.431714825039917	0.587639651213287	-2.04503269318618	0.979574182474525	0.999992452885991	2.04503269318618	0.0204258175254748	0.235557459696675
LacCer pool[r]	50	2.17057777044532	0.0149815519808681	0.0316965066702664	0.474684076907921	0.317506084509941	0.522710981572636	-0.014019728660175	0.505592879305693	0.621052791647137	-1.73261989749154	0.958418374846824	0.999992452885991	1.73261989749154	0.0415816251531764	0.323395002380661
UDP[r]	73	3.08117276082441	0.00103093489271521	0.0089464180520371	0.173114185419888	0.431280837471388	0.638293974107428	1.2609114495824	0.103670376286725	0.400603238892721	-3.0105605527409	0.998696170260992	0.999992452885991	3.0105605527409	0.00130382973900805	0.0953658323388748
UDP-galactose[r]	52	2.29776174145945	0.0107876766828512	0.028618085293367	0.448567148533017	0.326871968275476	0.532988687124344	0.230512443314928	0.408846797723135	0.587639651213287	-1.8710297037987	0.969329518012554	0.999992452885991	1.8710297037987	0.0306704819874456	0.30227812454855
UDP-N-acetylglucosamine[g]	31	2.05989358759557	0.0197043574346033	0.0388773948203257	0.600283697071781	0.274158590952577	0.489091284208081	-0.080412750657129	0.53204550690621	0.634237795610538	-1.76404499865105	0.961137798282465	0.999992452885991	1.76404499865105	0.0388622017175345	0.323395002380661
DNA[c]	62	2.74154343125536	0.00305756379118055	0.0164604300201805	1.08942632614388	0.137982963644245	0.310108451348727	-1.35499781463335	0.91229087335086	0.917678417878522	2.68959013330195	0.0035769912400121	0.0556785225169052	-2.68959013330195	0.996423008759988	1
DNA[n]	36	2.22618685871268	0.0130008339126403	0.029849448265793	1.18062288375576	0.118876284367257	0.281780822203869	-1.00312915656653	0.84210072570922	0.857198149078508	2.3694270493175	0.00890783464917124	0.0894276733406995	-2.3694270493175	0.991092165350829	1
AMP[m]	67	2.94164482083322	0.00163237073093767	0.0120378093845687	0.0325956311775483	0.486998526898057	0.696489513329065	1.70180203714851	0.0443962422517179	0.324092568437541	-0.753416417958631	0.774400140013323	0.999992452885991	0.753416417958631	0.225599859986677	0.532290913885615
